CardCode,AccNum,FeeNum,MonDeal,DealerNum,DealTime,StaNum,OptNum,RecFlag,DealPeriodNo
786,10241,100,-18,1007,2018-11-01 08:03:11.000,5,0,1,1
662,10295,100,-5,1001,2018-11-01 08:06:40.000,3,0,1,9
578,10172,100,-5,1001,2018-11-01 08:06:52.000,3,0,1,9
262,10145,100,-5,1001,2018-11-01 08:07:21.000,3,0,1,9
137,10293,5,0,1001,2018-11-01 08:07:54.000,3,0,1,9
137,10293,100,-5,1001,2018-11-01 08:07:54.000,3,0,1,9
581,10291,100,-8,1007,2018-11-01 08:08:04.000,5,0,1,1
807,10237,100,-5,1001,2018-11-01 08:08:05.000,3,0,1,9
202,10135,100,-5,1001,2018-11-01 08:08:28.000,3,0,1,9
38,10197,100,-5,1001,2018-11-01 08:09:46.000,3,0,1,9
246,10108,100,-5,1001,2018-11-01 08:10:38.000,3,0,1,9
307,10232,100,-8,1007,2018-11-01 08:10:38.000,5,0,1,1
794,10555,100,-16,1007,2018-11-01 08:10:50.000,5,0,1,1
828,10261,100,-5,1001,2018-11-01 08:11:11.000,3,0,1,9
828,10261,100,-16,1007,2018-11-01 08:11:12.000,5,0,1,1
573,10181,100,-5,1001,2018-11-01 08:11:31.000,3,0,1,9
812,10588,100,-5,1001,2018-11-01 08:13:34.000,3,0,1,9
323,10471,100,-5,1001,2018-11-01 08:14:59.000,3,0,1,9
819,10219,100,-5,1001,2018-11-01 08:15:01.000,3,0,1,9
678,10032,100,-5,1001,2018-11-01 08:18:54.000,3,0,1,9
60,10519,100,-5,1001,2018-11-01 08:20:17.000,3,0,1,9
885,10167,100,-100,1003,2018-11-01 08:33:30.000,10,1002,1,-1
39,10058,26,0,1003,2018-11-01 09:49:14.000,6,0,1,1
39,10058,100,-10,1003,2018-11-01 09:49:14.000,6,0,1,1
356,10354,100,-10,1003,2018-11-01 10:11:50.000,6,0,1,1
625,10490,100,-10,1003,2018-11-01 10:44:44.000,6,0,1,1
586,10057,100,-10,1003,2018-11-01 11:22:45.000,6,0,1,1
301,10139,100,-18,1001,2018-11-01 11:49:35.000,4,0,1,10
36,10194,100,-18,1001,2018-11-01 11:49:40.000,3,0,1,10
720,10400,100,-18,1001,2018-11-01 11:49:42.000,3,0,1,10
248,10107,100,-18,1001,2018-11-01 11:49:44.000,3,0,1,10
285,10115,100,-18,1001,2018-11-01 11:49:36.000,4,0,1,10
224,10103,100,-18,1001,2018-11-01 11:49:40.000,4,0,1,10
843,10111,100,-18,1001,2018-11-01 11:49:43.000,4,0,1,10
700,10097,100,-18,1001,2018-11-01 11:49:46.000,3,0,1,10
236,10091,100,-18,1001,2018-11-01 11:49:48.000,3,0,1,10
450,10378,100,-18,1001,2018-11-01 11:49:49.000,4,0,1,10
188,10038,100,-18,1001,2018-11-01 11:49:51.000,3,0,1,10
696,10092,100,-18,1001,2018-11-01 11:49:54.000,3,0,1,10
260,10122,100,-18,1001,2018-11-01 11:49:54.000,4,0,1,10
286,10113,100,-18,1001,2018-11-01 11:49:56.000,3,0,1,10
443,10371,100,-18,1001,2018-11-01 11:49:56.000,4,0,1,10
290,10110,100,-18,1001,2018-11-01 11:49:57.000,3,0,1,10
228,10154,100,-18,1001,2018-11-01 11:49:58.000,3,0,1,10
38,10197,100,-18,1001,2018-11-01 11:49:59.000,3,0,1,10
432,10369,100,-18,1001,2018-11-01 11:49:59.000,4,0,1,10
295,10138,100,-18,1001,2018-11-01 11:50:01.000,4,0,1,10
695,10094,100,-18,1001,2018-11-01 11:50:02.000,3,0,1,10
128,10031,100,-18,1001,2018-11-01 11:50:05.000,4,0,1,10
450,10378,100,-18,1001,2018-11-01 11:50:06.000,3,0,1,10
634,10132,100,-18,1001,2018-11-01 11:50:08.000,3,0,1,10
298,10551,100,-18,1001,2018-11-01 11:50:10.000,3,0,1,10
300,10133,100,-18,1001,2018-11-01 11:50:12.000,3,0,1,10
269,10162,100,-18,1001,2018-11-01 11:50:14.000,3,0,1,10
46,10514,100,-18,1001,2018-11-01 11:50:15.000,4,0,1,10
780,10157,100,-18,1001,2018-11-01 11:50:17.000,3,0,1,10
50,10529,100,-18,1001,2018-11-01 11:50:20.000,3,0,1,10
42,10515,100,-18,1001,2018-11-01 11:50:22.000,3,0,1,10
774,10034,100,-18,1001,2018-11-01 11:50:24.000,3,0,1,10
390,10317,26,0,1007,2018-11-01 11:50:25.000,5,0,1,1
390,10317,100,-12,1007,2018-11-01 11:50:25.000,5,0,1,1
389,10509,100,-18,1001,2018-11-01 11:50:27.000,3,0,1,10
31,10037,100,-18,1001,2018-11-01 11:50:38.000,3,0,1,10
621,10464,100,-18,1001,2018-11-01 11:50:41.000,3,0,1,10
713,10401,100,-18,1001,2018-11-01 11:50:52.000,3,0,1,10
147,10292,100,-18,1001,2018-11-01 11:50:55.000,4,0,1,10
71,10070,100,-18,1001,2018-11-01 11:50:59.000,3,0,1,10
58,10531,100,-18,1001,2018-11-01 11:51:00.000,4,0,1,10
76,10078,100,-18,1001,2018-11-01 11:51:02.000,3,0,1,10
68,10074,100,-18,1001,2018-11-01 11:51:03.000,3,0,1,10
581,10291,100,-18,1001,2018-11-01 11:51:06.000,3,0,1,10
510,10206,100,-18,1001,2018-11-01 11:51:08.000,3,0,1,10
60,10519,100,-18,1001,2018-11-01 11:51:11.000,3,0,1,10
445,10306,26,0,1007,2018-11-01 11:51:28.000,5,0,1,1
445,10306,100,-24,1007,2018-11-01 11:51:28.000,5,0,1,1
35,10195,100,-18,1001,2018-11-01 11:51:30.000,3,0,1,10
74,10077,100,-18,1001,2018-11-01 11:51:35.000,4,0,1,10
91,10049,100,-18,1001,2018-11-01 11:51:40.000,3,0,1,10
34,10026,100,-18,1001,2018-11-01 11:52:20.000,3,0,1,10
657,10083,100,-18,1001,2018-11-01 11:52:27.000,3,0,1,10
370,10358,100,-18,1001,2018-11-01 11:52:45.000,3,0,1,10
194,10029,100,-18,1001,2018-11-01 11:52:53.000,3,0,1,10
191,10039,100,-18,1001,2018-11-01 11:52:55.000,3,0,1,10
198,10035,100,-18,1001,2018-11-01 11:52:57.000,3,0,1,10
29,10033,100,-18,1001,2018-11-01 11:52:59.000,3,0,1,10
192,10041,100,-18,1001,2018-11-01 11:53:00.000,3,0,1,10
29,10033,100,-18,1001,2018-11-01 11:53:05.000,3,0,1,10
575,10185,100,-18,1001,2018-11-01 11:53:12.000,4,0,1,10
434,10395,100,-18,1001,2018-11-01 11:53:16.000,3,0,1,10
434,10395,100,-18,1001,2018-11-01 11:53:17.000,3,0,1,10
434,10395,100,-18,1001,2018-11-01 11:53:19.000,3,0,1,10
527,10544,100,-18,1001,2018-11-01 11:53:19.000,4,0,1,10
463,10389,100,-18,1001,2018-11-01 11:53:22.000,4,0,1,10
572,10191,100,-18,1001,2018-11-01 11:53:24.000,4,0,1,10
543,10539,100,-18,1001,2018-11-01 11:53:26.000,3,0,1,10
405,10397,100,-18,1001,2018-11-01 11:53:27.000,4,0,1,10
691,10148,100,-18,1001,2018-11-01 11:53:31.000,4,0,1,10
197,10036,100,-18,1001,2018-11-01 11:53:32.000,3,0,1,10
203,10123,26,0,1001,2018-11-01 11:53:39.000,3,0,1,10
203,10123,100,-18,1001,2018-11-01 11:53:39.000,3,0,1,10
543,10539,100,-12,1007,2018-11-01 11:53:42.000,5,0,1,1
859,10180,100,-18,1001,2018-11-01 11:53:43.000,3,0,1,10
569,10165,100,-18,1001,2018-11-01 11:53:51.000,3,0,1,10
540,10532,100,-18,1001,2018-11-01 11:54:12.000,3,0,1,10
662,10295,100,-18,1001,2018-11-01 11:54:17.000,3,0,1,10
566,10171,100,-18,1001,2018-11-01 11:54:18.000,3,0,1,10
119,10276,100,-18,1001,2018-11-01 11:54:27.000,4,0,1,10
125,10166,100,-18,1001,2018-11-01 11:54:35.000,3,0,1,10
459,10394,100,-18,1001,2018-11-01 11:55:02.000,3,0,1,10
668,10296,100,-18,1001,2018-11-01 11:55:25.000,3,0,1,10
550,10003,100,-18,1001,2018-11-01 11:55:27.000,4,0,1,10
95,10082,100,-18,1001,2018-11-01 11:55:28.000,3,0,1,10
544,10001,100,-18,1001,2018-11-01 11:55:31.000,3,0,1,10
126,10168,100,-18,1001,2018-11-01 11:55:32.000,3,0,1,10
517,10203,100,-18,1001,2018-11-01 11:55:33.000,3,0,1,10
664,10201,100,-18,1001,2018-11-01 11:55:35.000,3,0,1,10
165,10017,100,-18,1001,2018-11-01 11:55:38.000,3,0,1,10
673,10192,100,-18,1001,2018-11-01 11:55:39.000,3,0,1,10
124,10188,26,0,1001,2018-11-01 11:55:41.000,3,0,1,10
124,10188,100,-18,1001,2018-11-01 11:55:41.000,3,0,1,10
519,10204,100,-18,1001,2018-11-01 11:55:43.000,3,0,1,10
156,10016,100,-18,1001,2018-11-01 11:55:40.000,4,0,1,10
525,10024,100,-18,1001,2018-11-01 11:55:43.000,4,0,1,10
765,10011,100,-18,1001,2018-11-01 11:55:47.000,3,0,1,10
573,10181,100,-18,1001,2018-11-01 11:55:49.000,3,0,1,10
660,10274,100,-18,1001,2018-11-01 11:55:53.000,3,0,1,10
525,10024,100,-4,1007,2018-11-01 11:55:53.000,5,0,1,1
267,10124,100,-18,1001,2018-11-01 11:55:56.000,4,0,1,10
276,10119,100,-18,1001,2018-11-01 11:55:59.000,3,0,1,10
845,10153,100,-18,1001,2018-11-01 11:56:01.000,3,0,1,10
586,10057,100,-18,1001,2018-11-01 11:56:02.000,4,0,1,10
227,10128,100,-18,1001,2018-11-01 11:56:03.000,3,0,1,10
268,10146,100,-18,1001,2018-11-01 11:56:04.000,3,0,1,10
399,10307,100,-18,1001,2018-11-01 11:56:08.000,3,0,1,10
841,10279,100,-18,1001,2018-11-01 11:56:10.000,4,0,1,10
79,10047,100,-18,1001,2018-11-01 11:56:38.000,3,0,1,10
258,10121,100,-18,1001,2018-11-01 11:56:52.000,3,0,1,10
538,10538,100,-18,1001,2018-11-01 11:57:01.000,4,0,1,10
531,10540,100,-18,1001,2018-11-01 11:57:03.000,4,0,1,10
279,10155,100,-18,1001,2018-11-01 11:57:13.000,3,0,1,10
633,10137,100,-18,1001,2018-11-01 11:57:46.000,3,0,1,10
633,10137,100,-18,1001,2018-11-01 11:57:47.000,3,0,1,10
233,10099,100,-18,1001,2018-11-01 11:57:58.000,4,0,1,10
689,10126,100,-18,1001,2018-11-01 11:58:02.000,4,0,1,10
689,10126,100,-18,1001,2018-11-01 11:58:04.000,4,0,1,10
885,10167,26,0,1001,2018-11-01 11:58:21.000,4,0,1,10
885,10167,100,-18,1001,2018-11-01 11:58:21.000,4,0,1,10
133,10164,100,-18,1001,2018-11-01 11:58:30.000,3,0,1,10
212,10134,26,0,1001,2018-11-01 11:58:33.000,3,0,1,10
212,10134,100,-18,1001,2018-11-01 11:58:33.000,3,0,1,10
77,10549,100,-18,1001,2018-11-01 11:59:00.000,3,0,1,10
849,10541,100,-18,1001,2018-11-01 11:59:02.000,3,0,1,10
104,10178,100,-18,1001,2018-11-01 11:59:05.000,3,0,1,10
262,10145,100,-18,1001,2018-11-01 11:59:07.000,4,0,1,10
351,10351,100,-18,1001,2018-11-01 11:59:15.000,3,0,1,10
62,10176,100,-18,1001,2018-11-01 11:59:56.000,4,0,1,10
672,10065,100,-18,1001,2018-11-01 11:59:57.000,3,0,1,10
154,10066,100,-18,1001,2018-11-01 11:59:59.000,3,0,1,10
49,10513,100,-18,1001,2018-11-01 12:00:04.000,3,0,1,10
40,10526,100,-18,1001,2018-11-01 12:00:44.000,3,0,1,10
823,10189,100,-18,1001,2018-11-01 12:00:37.000,4,0,1,10
43,10517,100,-18,1001,2018-11-01 12:00:46.000,3,0,1,10
671,10046,100,-10,1003,2018-11-01 12:01:31.000,6,0,1,1
183,10042,100,-18,1001,2018-11-01 12:01:36.000,4,0,1,10
183,10042,100,-18,1001,2018-11-01 12:01:39.000,4,0,1,10
502,10418,100,-18,1001,2018-11-01 12:01:46.000,3,0,1,10
112,10275,100,-18,1001,2018-11-01 12:01:49.000,4,0,1,10
658,10278,100,-18,1001,2018-11-01 12:01:54.000,3,0,1,10
142,10287,7,0,1001,2018-11-01 12:02:32.000,4,0,1,10
142,10287,100,-18,1001,2018-11-01 12:02:32.000,4,0,1,10
83,10045,100,-18,1001,2018-11-01 12:02:39.000,3,0,1,10
236,10091,100,-12,1007,2018-11-01 12:03:10.000,5,0,1,1
81,10048,100,-18,1001,2018-11-01 12:03:20.000,4,0,1,10
671,10046,100,-18,1001,2018-11-01 12:03:26.000,3,0,1,10
582,10067,100,-18,1001,2018-11-01 12:03:38.000,4,0,1,10
670,10069,100,-18,1001,2018-11-01 12:03:40.000,4,0,1,10
552,10004,100,-18,1001,2018-11-01 12:04:51.000,3,0,1,10
677,10533,100,-18,1001,2018-11-01 12:05:30.000,4,0,1,10
97,10084,100,-18,1001,2018-11-01 12:05:50.000,3,0,1,10
381,10433,100,-18,1001,2018-11-01 12:06:03.000,3,0,1,10
205,10136,100,-18,1001,2018-11-01 12:07:06.000,3,0,1,10
345,10355,100,-18,1001,2018-11-01 12:07:49.000,4,0,1,10
473,10339,100,-18,1001,2018-11-01 12:07:53.000,4,0,1,10
568,10022,26,0,1001,2018-11-01 12:08:00.000,3,0,1,10
568,10022,100,-18,1001,2018-11-01 12:08:00.000,3,0,1,10
243,10550,100,-18,1001,2018-11-01 12:08:38.000,3,0,1,10
564,10170,100,-18,1001,2018-11-01 12:09:14.000,3,0,1,10
163,10021,100,-18,1001,2018-11-01 12:10:04.000,3,0,1,10
652,10438,26,0,1001,2018-11-01 12:10:30.000,3,0,1,10
652,10438,100,-18,1001,2018-11-01 12:10:30.000,3,0,1,10
652,10438,100,-18,1001,2018-11-01 12:10:31.000,3,0,1,10
652,10438,100,-18,1001,2018-11-01 12:10:33.000,3,0,1,10
652,10438,100,-18,1001,2018-11-01 12:10:34.000,3,0,1,10
652,10438,100,-18,1001,2018-11-01 12:10:36.000,3,0,1,10
652,10438,100,-18,1001,2018-11-01 12:10:37.000,3,0,1,10
652,10438,100,-18,1001,2018-11-01 12:10:53.000,3,0,1,10
520,10193,100,-18,1001,2018-11-01 12:11:24.000,3,0,1,10
93,10051,26,0,1007,2018-11-01 12:12:09.000,5,0,1,1
93,10051,100,-8,1007,2018-11-01 12:12:09.000,5,0,1,1
206,10156,100,-18,1001,2018-11-01 12:13:48.000,3,0,1,10
203,10123,100,-18,1001,2018-11-01 12:13:54.000,3,0,1,10
16,10229,100,-18,1001,2018-11-01 12:14:48.000,3,0,1,10
268,10146,100,-12,1007,2018-11-01 12:14:50.000,5,0,1,1
19,10218,100,-18,1001,2018-11-01 12:15:03.000,3,0,1,10
850,10228,100,-18,1001,2018-11-01 12:15:49.000,3,0,1,10
813,10567,100,-18,1001,2018-11-01 12:15:51.000,3,0,1,10
527,10544,100,-8,1007,2018-11-01 12:17:00.000,5,0,1,1
46,10514,100,-8,1007,2018-11-01 12:17:36.000,5,0,1,1
649,10470,26,0,1001,2018-11-01 12:17:49.000,3,0,1,10
649,10470,100,-18,1001,2018-11-01 12:17:49.000,3,0,1,10
852,10582,100,-18,1001,2018-11-01 12:18:24.000,3,0,1,10
726,10411,100,-18,1001,2018-11-01 12:19:19.000,3,0,1,10
212,10134,100,-24,1007,2018-11-01 12:26:39.000,5,0,1,1
535,10545,100,-10,1003,2018-11-01 15:08:59.000,6,0,1,1
588,10055,100,-10,1003,2018-11-01 16:27:52.000,6,0,1,1
15,10226,100,-6,1001,2018-11-01 17:22:01.000,3,0,1,11
807,10237,100,-6,1001,2018-11-01 17:23:04.000,3,0,1,11
786,10241,100,-6,1001,2018-11-01 17:23:08.000,3,0,1,11
830,10260,100,-6,1001,2018-11-01 17:23:10.000,3,0,1,11
785,10590,100,-6,1001,2018-11-01 17:23:18.000,3,0,1,11
835,10245,100,-6,1001,2018-11-01 17:23:20.000,3,0,1,11
870,10247,100,-6,1001,2018-11-01 17:25:09.000,3,0,1,11
569,10165,100,-6,1001,2018-11-01 17:25:11.000,3,0,1,11
99,10079,100,-6,1001,2018-11-01 17:25:13.000,3,0,1,11
95,10082,100,-6,1001,2018-11-01 17:25:14.000,3,0,1,11
789,10250,100,-6,1001,2018-11-01 17:25:16.000,3,0,1,11
137,10293,100,-6,1001,2018-11-01 17:25:18.000,3,0,1,11
539,10536,100,-6,1001,2018-11-01 17:26:25.000,3,0,1,11
809,10243,100,-6,1001,2018-11-01 17:26:33.000,3,0,1,11
544,10001,100,-6,1001,2018-11-01 17:28:09.000,3,0,1,11
550,10003,100,-6,1001,2018-11-01 17:28:11.000,3,0,1,11
176,10234,100,-6,1001,2018-11-01 17:29:12.000,3,0,1,11
819,10219,100,-6,1001,2018-11-01 17:30:56.000,3,0,1,11
531,10540,100,-6,1001,2018-11-01 17:31:45.000,3,0,1,11
694,10130,100,-6,1001,2018-11-01 17:35:06.000,3,0,1,11
621,10464,100,-6,1001,2018-11-01 17:38:11.000,3,0,1,11
621,10464,100,-6,1001,2018-11-01 17:38:13.000,3,0,1,11
74,10077,100,-6,1001,2018-11-01 17:41:20.000,3,0,1,11
40,10526,100,-6,1001,2018-11-01 17:46:53.000,3,0,1,11
160,10009,100,-6,1001,2018-11-01 17:52:58.000,3,0,1,11
443,10371,100,-5,1001,2018-11-02 07:44:33.000,3,0,1,9
429,10352,100,-5,1001,2018-11-02 07:44:35.000,3,0,1,9
726,10411,100,-5,1001,2018-11-02 07:44:44.000,3,0,1,9
831,10244,100,-5,1001,2018-11-02 07:44:46.000,3,0,1,9
871,10256,100,-5,1001,2018-11-02 07:44:49.000,3,0,1,9
871,10256,100,-5,1001,2018-11-02 07:44:50.000,3,0,1,9
871,10256,100,-5,1001,2018-11-02 07:44:52.000,3,0,1,9
806,10251,100,-5,1001,2018-11-02 07:44:57.000,3,0,1,9
307,10232,100,-5,1001,2018-11-02 07:45:08.000,3,0,1,9
794,10555,100,-5,1001,2018-11-02 07:45:10.000,3,0,1,9
793,10552,100,-5,1001,2018-11-02 07:45:11.000,3,0,1,9
790,10254,100,-5,1001,2018-11-02 07:45:23.000,3,0,1,9
811,10569,100,-5,1001,2018-11-02 07:45:36.000,3,0,1,9
16,10229,100,-5,1001,2018-11-02 07:45:38.000,3,0,1,9
159,10233,100,-5,1001,2018-11-02 07:45:42.000,3,0,1,9
588,10055,100,-5,1001,2018-11-02 07:45:47.000,3,0,1,9
174,10257,100,-5,1001,2018-11-02 07:45:49.000,3,0,1,9
232,10101,100,-5,1001,2018-11-02 07:45:57.000,3,0,1,9
293,10151,100,-5,1001,2018-11-02 07:45:58.000,3,0,1,9
699,10098,100,-5,1001,2018-11-02 07:46:00.000,3,0,1,9
696,10092,100,-5,1001,2018-11-02 07:46:02.000,3,0,1,9
17,10225,100,-5,1001,2018-11-02 07:46:03.000,3,0,1,9
833,10246,100,-5,1001,2018-11-02 07:46:05.000,3,0,1,9
818,10248,100,-5,1001,2018-11-02 07:46:07.000,3,0,1,9
398,10320,100,-5,1001,2018-11-02 07:46:37.000,3,0,1,9
176,10234,100,-5,1001,2018-11-02 07:46:53.000,3,0,1,9
524,10198,100,-5,1001,2018-11-02 07:46:58.000,3,0,1,9
672,10065,100,-5,1001,2018-11-02 07:47:01.000,3,0,1,9
35,10195,100,-5,1001,2018-11-02 07:47:04.000,3,0,1,9
713,10401,100,-5,1001,2018-11-02 07:47:05.000,3,0,1,9
260,10122,100,-5,1001,2018-11-02 07:47:08.000,3,0,1,9
201,10150,100,-5,1001,2018-11-02 07:47:10.000,3,0,1,9
201,10150,100,-5,1001,2018-11-02 07:47:11.000,3,0,1,9
863,20339,100,-5,1001,2018-11-02 07:47:17.000,3,0,1,9
267,10124,100,-5,1001,2018-11-02 07:47:40.000,3,0,1,9
797,10213,100,-5,1001,2018-11-02 07:47:48.000,3,0,1,9
181,10263,100,-5,1001,2018-11-02 07:47:57.000,3,0,1,9
274,10120,100,-5,1001,2018-11-02 07:48:00.000,3,0,1,9
133,10164,100,-5,1001,2018-11-02 07:48:08.000,3,0,1,9
99,10079,100,-5,1001,2018-11-02 07:48:10.000,3,0,1,9
301,10139,100,-5,1001,2018-11-02 07:48:20.000,3,0,1,9
290,10110,100,-5,1001,2018-11-02 07:48:22.000,3,0,1,9
845,10153,100,-5,1001,2018-11-02 07:48:30.000,3,0,1,9
321,10334,100,-5,1001,2018-11-02 07:48:32.000,3,0,1,9
83,10045,100,-5,1001,2018-11-02 07:49:02.000,3,0,1,9
87,10044,100,-5,1001,2018-11-02 07:49:04.000,3,0,1,9
191,10039,100,-5,1001,2018-11-02 07:49:21.000,3,0,1,9
529,10535,100,-5,1001,2018-11-02 07:49:24.000,3,0,1,9
621,10464,100,-5,1001,2018-11-02 07:49:27.000,3,0,1,9
197,10036,100,-5,1001,2018-11-02 07:49:57.000,3,0,1,9
707,10333,100,-5,1001,2018-11-02 07:50:03.000,3,0,1,9
417,10386,100,-5,1001,2018-11-02 07:50:15.000,3,0,1,9
447,10374,100,-5,1001,2018-11-02 07:50:17.000,3,0,1,9
772,10224,100,-5,1001,2018-11-02 07:50:38.000,3,0,1,9
633,10137,100,-5,1001,2018-11-02 07:50:40.000,3,0,1,9
326,10402,100,-5,1001,2018-11-02 07:50:42.000,3,0,1,9
233,10099,100,-5,1001,2018-11-02 07:50:46.000,3,0,1,9
62,10176,100,-5,1001,2018-11-02 07:50:53.000,3,0,1,9
572,10191,100,-5,1001,2018-11-02 07:50:56.000,3,0,1,9
673,10192,100,-5,1001,2018-11-02 07:50:58.000,3,0,1,9
147,10292,100,-5,1001,2018-11-02 07:51:32.000,3,0,1,9
372,10343,100,-5,1001,2018-11-02 07:51:45.000,3,0,1,9
731,10311,100,-5,1001,2018-11-02 07:51:47.000,3,0,1,9
364,10338,100,-5,1001,2018-11-02 07:51:49.000,3,0,1,9
533,10543,100,-5,1001,2018-11-02 07:52:22.000,3,0,1,9
67,10075,100,-5,1001,2018-11-02 07:52:23.000,3,0,1,9
815,10264,100,-5,1001,2018-11-02 07:52:25.000,3,0,1,9
63,10177,100,-5,1001,2018-11-02 07:52:42.000,3,0,1,9
273,10159,100,-5,1001,2018-11-02 07:52:49.000,3,0,1,9
664,10201,100,-5,1001,2018-11-02 07:52:58.000,3,0,1,9
638,10310,100,-5,1001,2018-11-02 07:53:05.000,3,0,1,9
70,10076,100,-5,1001,2018-11-02 07:53:18.000,3,0,1,9
687,10230,100,-5,1001,2018-11-02 07:53:25.000,3,0,1,9
142,10287,100,-5,1001,2018-11-02 07:54:04.000,3,0,1,9
377,10336,100,-5,1001,2018-11-02 07:54:17.000,3,0,1,9
581,10291,100,-5,1001,2018-11-02 07:54:24.000,3,0,1,9
269,10162,100,-5,1001,2018-11-02 07:54:29.000,3,0,1,9
695,10094,100,-5,1001,2018-11-02 07:54:32.000,3,0,1,9
245,10106,100,-5,1001,2018-11-02 07:55:03.000,3,0,1,9
158,10014,100,-5,1001,2018-11-02 07:55:08.000,3,0,1,9
819,10219,100,-5,1001,2018-11-02 07:55:10.000,3,0,1,9
449,10372,100,-5,1001,2018-11-02 07:55:32.000,3,0,1,9
539,10536,100,-5,1001,2018-11-02 07:55:59.000,3,0,1,9
154,10066,100,-5,1001,2018-11-02 07:56:09.000,3,0,1,9
361,10313,100,-5,1001,2018-11-02 07:56:17.000,3,0,1,9
860,10595,100,-5,1001,2018-11-02 07:56:26.000,3,0,1,9
78,10050,100,-5,1001,2018-11-02 07:56:35.000,3,0,1,9
206,10156,100,-5,1001,2018-11-02 07:57:03.000,3,0,1,9
42,10515,100,-5,1001,2018-11-02 07:57:05.000,3,0,1,9
387,10484,100,-5,1001,2018-11-02 07:57:14.000,3,0,1,9
227,10128,100,-5,1001,2018-11-02 07:57:49.000,3,0,1,9
250,10161,100,-5,1001,2018-11-02 07:57:57.000,3,0,1,9
677,10533,100,-5,1001,2018-11-02 07:58:02.000,3,0,1,9
112,10275,100,-5,1001,2018-11-02 07:58:21.000,3,0,1,9
740,10268,100,-5,1001,2018-11-02 07:58:28.000,3,0,1,9
24,10217,100,-5,1001,2018-11-02 07:58:36.000,3,0,1,9
258,10121,100,-5,1001,2018-11-02 07:59:06.000,3,0,1,9
263,10160,100,-5,1001,2018-11-02 07:59:15.000,3,0,1,9
81,10048,100,-5,1001,2018-11-02 07:59:25.000,3,0,1,9
789,10250,100,-5,1001,2018-11-02 08:00:53.000,3,0,1,9
50,10529,100,-5,1001,2018-11-02 08:01:00.000,3,0,1,9
15,10226,100,-5,1001,2018-11-02 08:01:32.000,3,0,1,9
15,10226,100,-5,1001,2018-11-02 08:01:38.000,3,0,1,9
137,10293,100,-5,1001,2018-11-02 08:01:43.000,3,0,1,9
77,10549,100,-5,1001,2018-11-02 08:01:55.000,3,0,1,9
95,10082,100,-5,1001,2018-11-02 08:02:02.000,3,0,1,9
21,10548,100,-5,1001,2018-11-02 08:02:13.000,3,0,1,9
427,10321,100,-5,1001,2018-11-02 08:02:17.000,3,0,1,9
540,10532,100,-5,1001,2018-11-02 08:03:02.000,3,0,1,9
804,10262,100,-5,1001,2018-11-02 08:03:22.000,3,0,1,9
552,10004,100,-5,1001,2018-11-02 08:03:38.000,3,0,1,9
879,10589,100,-5,1001,2018-11-02 08:03:52.000,3,0,1,9
555,10530,100,-5,1001,2018-11-02 08:04:04.000,3,0,1,9
74,10077,100,-5,1001,2018-11-02 08:04:46.000,3,0,1,9
303,10141,100,-5,1001,2018-11-02 08:05:18.000,3,0,1,9
105,10052,100,-5,1001,2018-11-02 08:06:24.000,3,0,1,9
389,10509,100,-5,1001,2018-11-02 08:07:16.000,3,0,1,9
38,10197,100,-5,1001,2018-11-02 08:07:23.000,3,0,1,9
506,10468,100,-5,1001,2018-11-02 08:10:00.000,3,0,1,9
548,10002,100,-5,1001,2018-11-02 08:10:05.000,3,0,1,9
58,10531,100,-5,1001,2018-11-02 08:11:14.000,3,0,1,9
812,10588,100,-5,1001,2018-11-02 08:13:49.000,3,0,1,9
165,10017,100,-5,1001,2018-11-02 08:14:35.000,3,0,1,9
165,10017,100,-5,1001,2018-11-02 08:14:37.000,3,0,1,9
578,10172,100,-5,1001,2018-11-02 08:14:47.000,3,0,1,9
753,10252,100,-5,1001,2018-11-02 08:18:14.000,3,0,1,9
19,10218,100,-5,1001,2018-11-02 08:20:12.000,3,0,1,9
678,10032,100,-5,1001,2018-11-02 08:20:14.000,3,0,1,9
356,10354,100,-150,1005,2018-11-02 08:20:51.000,7,0,1,1
473,10339,100,-10,1003,2018-11-02 09:23:59.000,6,0,1,1
356,10354,100,-5,1001,2018-11-02 07:44:31.000,4,0,1,9
873,10259,100,-5,1001,2018-11-02 07:44:41.000,4,0,1,9
865,10267,100,-5,1001,2018-11-02 07:44:45.000,4,0,1,9
355,10353,100,-5,1001,2018-11-02 07:44:48.000,4,0,1,9
793,10552,100,-20,1007,2018-11-02 07:45:23.000,5,0,1,1
797,10213,100,-8,1007,2018-11-02 07:46:41.000,5,0,1,1
246,10108,100,-5,1001,2018-11-02 07:46:56.000,4,0,1,9
721,10404,100,-5,1001,2018-11-02 07:48:26.000,4,0,1,9
178,10236,100,-5,1001,2018-11-02 07:48:55.000,4,0,1,9
550,10003,100,-5,1001,2018-11-02 07:48:57.000,4,0,1,9
529,10535,100,-12,1007,2018-11-02 07:49:49.000,5,0,1,1
135,10163,100,-5,1001,2018-11-02 07:50:44.000,4,0,1,9
128,10031,100,-5,1001,2018-11-02 07:50:54.000,4,0,1,9
805,10272,100,-5,1001,2018-11-02 07:52:18.000,4,0,1,9
533,10543,100,-4,1007,2018-11-02 07:52:41.000,5,0,1,1
67,10075,100,-8,1007,2018-11-02 07:52:51.000,5,0,1,1
138,10285,100,-5,1001,2018-11-02 07:53:55.000,4,0,1,9
